timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos,thermal_paused
15:36:16.128,0,-3.99,8,600,0,0,200000,561,-221439,2631514,539,216782,17206042,0
15:36:16.133,0,-4.05,8,600,0,0,200000,506,-215601,2630507,1472,170273,17206788,0
15:36:16.138,0,-4.07,8,600,0,0,200000,680,-208798,2629402,819,176071,17207966,0
15:36:16.143,0,-4.05,8,600,0,0,200000,690,-177560,2628699,325,224363,17209090,0
15:36:16.149,0,-3.96,8,600,0,0,200000,597,-171052,2627779,1394,177892,17209784,0
15:36:16.154,0,-3.86,8,600,0,0,200000,623,-183283,2626887,1678,160353,17210742,0
15:36:16.159,0,-3.81,8,600,0,0,200000,678,-208664,2625690,306,216754,17212010,0
15:36:16.164,0,-3.87,8,600,0,0,200000,479,-205282,2624730,508,219596,17212984,0
15:36:16.169,0,-3.99,8,600,0,0,200000,578,-214922,2623494,1450,152325,17213638,0
15:36:16.174,0,-4.12,8,600,0,0,200000,563,-178816,2622827,-41,240600,17215096,0
15:36:16.179,0,-4.16,8,600,0,0,200000,565,-167610,2622054,1166,193659,17215758,0
15:36:16.184,0,-4.09,8,600,0,0,200000,677,-187593,2620979,1624,149931,17216572,0
15:36:16.189,0,-3.96,8,600,0,0,200000,656,-191412,2619951,571,202106,17217946,0
15:36:16.194,0,-3.88,8,600,0,0,200000,622,-200665,2619003,747,209472,17218794,0
15:36:16.199,0,-3.86,8,600,0,0,200000,586,-233511,2617586,1528,167811,17219610,0
15:36:16.204,0,-3.92,8,600,0,0,200000,545,-245256,2616431,268,219234,17220870,0
15:36:16.209,0,-4.03,8,600,0,0,200000,521,-214283,2615498,464,217837,17221814,0
15:36:16.214,0,-4.06,8,600,0,0,200000,538,-184774,2614571,1650,165434,17222552,0
15:36:16.219,0,-4.02,8,600,0,0,200000,681,-177398,2613670,1240,171369,17223684,0
15:36:16.224,0,-3.92,8,600,0,0,200000,708,-187289,2612782,356,216232,17224770,0
15:36:16.229,0,-3.81,8,600,0,0,200000,559,-208614,2611563,977,193974,17225660,0
15:36:16.234,0,-3.86,8,600,0,0,200000,537,-214066,2610538,1220,179547,17226652,0
15:36:16.240,0,-3.98,8,600,0,0,200000,699,-214341,2609362,375,216367,17227770,0
15:36:16.245,0,-4.07,8,600,0,0,200000,563,-202859,2608443,417,218211,17228804,0
15:36:16.250,0,-4.06,8,600,0,0,200000,526,-181112,2607690,1249,182837,17229626,0
15:36:16.255,0,-3.96,8,600,0,0,200000,645,-156570,2606954,1112,180616,17230524,0
15:36:16.260,0,-3.84,8,600,0,0,200000,734,-161758,2606091,504,208015,17231740,0
15:36:16.265,0,-3.79,8,600,0,0,200000,566,-187556,2605118,592,209315,17232778,0
15:36:16.270,0,-3.85,8,600,0,0,200000,525,-209872,2603879,1328,182322,17233482,0
15:36:16.275,0,-3.97,8,600,0,0,200000,552,-219922,2602795,862,190130,17234602,0
15:36:16.280,0,-4.08,7,600,0,0,200000,578,-207014,2601867,351,215021,17235804,0
15:36:16.285,0,-4.09,7,600,0,0,200000,579,-186959,2600919,1145,189854,17236494,0
15:36:16.290,0,-3.99,7,600,0,0,200000,617,-182215,2600106,1238,172935,17237454,0
15:36:16.300,0,-3.74,7,600,0,0,200000,573,-177441,2598891,1153,174715,17238726,0
15:36:16.305,0,-3.75,7,600,0,0,200000,690,-190266,2597834,299,218592,17240058,0
15:36:16.310,0,-3.86,7,600,0,0,200000,621,-217669,2596699,611,213744,17241004,0
15:36:16.315,0,-4.0,7,600,0,0,200000,540,-235883,2595502,1277,170038,17241624,0
15:36:16.320,0,-4.08,7,600,0,0,200000,492,-187335,2593835,1386,161451,17243274,0
15:36:16.325,0,-4.06,7,600,0,0,200000,748,-164924,2593199,721,188412,17244588,0
15:36:16.331,0,-3.92,7,600,0,0,200000,700,-144393,2592499,379,218845,17245570,0
15:36:16.336,0,-3.77,7,600,0,0,200000,607,-149575,2591787,1255,178182,17246312,0
15:36:16.341,0,-3.73,7,600,0,0,200000,633,-179638,2590698,1566,161062,17247272,0
15:36:16.346,0,-3.8,7,600,0,0,200000,580,-201140,2589675,412,218392,17248670,0
15:36:16.351,0,-4.0,7,600,0,0,200000,539,-219106,2588367,1077,197036,17249336,0
15:36:16.356,0,-4.2,7,600,0,0,200000,696,-233204,2587231,1294,160399,17250226,0
15:36:16.361,0,-4.28,7,600,0,0,200000,576,-191129,2586387,139,225424,17251774,0
15:36:16.366,0,-4.19,7,600,0,0,200000,521,-165079,2585706,1355,177406,17252214,0
15:36:16.371,0,-4.01,7,600,0,0,200000,711,-182596,2584683,1545,155960,17253194,0
15:36:16.376,0,-3.82,7,600,0,0,200000,665,-192674,2583755,427,212969,17254574,0
15:36:16.381,0,-3.72,7,600,0,0,200000,566,-206492,2582523,1044,194454,17255212,0
15:36:16.386,0,-3.8,7,600,0,0,200000,616,-230496,2581363,1521,163168,17256120,0
15:36:16.391,0,-3.94,7,600,0,0,200000,597,-235227,2580095,497,202933,17257458,0
15:36:16.396,0,-4.06,7,600,0,0,200000,530,-208620,2579243,641,217106,17258362,0
15:36:16.401,0,-4.1,7,600,0,0,200000,521,-197045,2578187,1493,151091,17259032,0
15:36:16.406,0,-4.01,7,600,0,0,200000,723,-168931,2577543,464,206551,17260464,0
15:36:16.411,0,-3.86,7,600,0,0,200000,665,-160212,2576698,361,221300,17261544,0
15:36:16.416,0,-3.76,7,600,0,0,200000,559,-175147,2575803,1607,167568,17262010,0
15:36:16.422,0,-3.74,7,600,0,0,200000,572,-197632,2574651,1258,173103,17263128,0
15:36:16.427,0,-3.82,7,600,0,0,200000,575,-213892,2573451,461,216222,17264480,0
15:36:16.432,0,-3.98,7,600,0,0,200000,425,-204940,2572535,273,230493,17265562,0
15:36:16.437,0,-4.1,7,600,0,0,200000,700,-215739,2571479,1117,158925,17266028,0
15:36:16.442,0,-4.11,7,600,0,0,200000,655,-161222,2570794,27,230483,17267546,0
15:36:16.447,0,-4.0,7,600,0,0,200000,651,-141615,2570203,815,207945,17268366,0
15:36:16.452,0,-3.83,7,600,0,0,200000,663,-164738,2569355,1764,156754,17268922,0
15:36:16.457,0,-3.72,7,600,0,0,200000,663,-209243,2568071,789,189940,17270182,0
15:36:16.462,0,-3.75,7,600,0,0,200000,571,-235012,2566878,199,226719,17271438,0
15:36:16.467,0,-3.93,7,600,0,0,200000,463,-245440,2565482,1473,172907,17271946,0
15:36:16.472,0,-4.11,7,600,0,0,200000,600,-239272,2564411,775,176831,17273124,0
15:36:16.477,0,-4.17,7,600,0,0,200000,648,-181582,2563594,118,233498,17274466,0
15:36:16.482,0,-4.07,7,600,0,0,200000,511,-154812,2562970,1336,167336,17274886,0
15:36:16.487,0,-3.83,7,600,0,0,200000,690,-146661,2562219,1048,181532,17276026,0
15:36:16.492,0,-3.64,7,600,0,0,200000,724,-169388,2561370,573,204736,17277196,0
15:36:16.497,0,-3.63,7,600,0,0,200000,619,-213101,2560042,681,204748,17277978,0
15:36:16.502,0,-3.81,7,600,0,0,200000,496,-243231,2558779,1355,163206,17278794,0
15:36:16.507,0,-4.08,7,600,0,0,200000,577,-228835,2557594,332,210702,17280234,0
15:36:16.513,0,-4.3,7,600,0,0,200000,485,-194620,2556787,1061,196060,17280888,0
15:36:16.518,0,-4.31,7,600,0,0,200000,556,-171224,2555919,1450,156479,17281744,0
15:36:16.523,0,-4.1,8,600,0,0,200000,689,-155321,2555303,312,210706,17283146,0
15:36:16.528,0,-3.82,8,600,0,0,200000,641,-163151,2554395,571,214623,17284122,0
15:36:16.533,0,-3.63,8,600,0,0,200000,641,-200803,2553322,1666,162698,17284648,0
15:36:16.538,0,-3.61,8,600,0,0,200000,598,-243929,2551850,823,192492,17285916,0
15:36:16.543,0,-3.8,8,600,0,0,200000,541,-253839,2550586,430,214175,17287104,0
15:36:16.548,0,-4.03,8,600,0,0,200000,503,-226136,2549403,940,195230,17287826,0
15:36:16.553,0,-4.15,8,600,0,0,200000,601,-196850,2548634,1165,181755,17288828,0
15:36:16.558,0,-4.11,8,600,0,0,200000,664,-177504,2547751,870,188116,17289936,0
15:36:16.563,0,-3.93,8,600,0,0,200000,660,-173994,2546987,742,201536,17290840,0
15:36:16.568,0,-3.72,8,600,0,0,200000,648,-180366,2545974,1055,188338,17291786,0
15:36:16.573,0,-3.65,8,600,0,0,200000,651,-203023,2544938,965,190604,17292868,0
15:36:16.578,0,-3.73,8,600,0,0,200000,552,-228009,2543559,707,204619,17293804,0
15:36:16.583,0,-3.93,8,600,0,0,200000,538,-218602,2542563,742,199673,17294814,0
15:36:16.588,0,-4.11,8,600,0,0,200000,557,-185792,2541679,1014,187689,17295832,0
15:36:16.593,0,-4.17,8,600,0,0,200000,628,-162898,2541038,584,203267,17296810,0
15:36:16.598,0,-4.07,8,600,0,0,200000,715,-158999,2540206,666,207086,17297882,0
15:36:16.604,0,-3.89,8,600,0,0,200000,643,-176932,2539323,1224,180054,17298534,0
15:36:16.609,0,-3.76,8,600,0,0,200000,616,-202541,2538114,1041,182312,17299614,0
15:36:16.614,0,-3.77,8,600,0,0,200000,596,-219912,2537006,442,214875,17300882,0
15:36:16.619,0,-3.9,8,600,0,0,200000,547,-220732,2535771,380,219230,17301918,0
15:36:16.624,0,-4.06,8,600,0,0,200000,534,-215803,2534803,1388,168941,17302498,0
15:36:16.629,0,-4.14,8,600,0,0,200000,633,-178577,2533999,825,191268,17303726,0
15:36:16.634,0,-4.08,8,600,0,0,200000,694,-161447,2533211,131,226344,17304992,0
15:36:16.639,0,-3.93,8,600,0,0,200000,588,-180433,2532283,1383,168116,17305402,0
15:36:16.644,0,-3.8,8,600,0,0,200000,637,-209879,2531190,1350,170924,17306488,0
15:36:16.649,0,-3.79,8,600,0,0,200000,618,-223207,2529911,417,210229,17307770,0
15:36:16.654,0,-3.89,8,600,0,0,200000,601,-219715,2528891,801,201877,17308542,0
15:36:16.664,0,-4.15,8,600,0,0,200000,490,-200427,2527667,1134,187224,17309722,0
15:36:16.669,0,-4.13,8,600,0,0,200000,595,-185226,2526895,888,186860,17310654,0
15:36:16.674,0,-4.0,8,600,0,0,200000,693,-163337,2526106,251,221998,17311908,0
15:36:16.679,0,-3.85,8,600,0,0,200000,595,-157031,2525382,554,208594,17312802,0
15:36:16.684,0,-3.78,8,600,0,0,200000,638,-179155,2524311,1422,165853,17313376,0
15:36:16.684,0,-3.78,8,600,0,0,200000,489,-206689,2523395,303,222111,17314600,0
15:36:16.689,0,-3.99,8,600,0,0,200000,463,-213046,2522154,807,208379,17315494,0
15:36:16.695,0,-4.14,8,600,0,0,200000,757,-231274,2521031,1426,156569,17316260,0
15:36:16.700,0,-4.2,8,600,0,0,200000,606,-201638,2520075,-100,244223,17317704,0
15:36:16.705,0,-4.12,8,600,0,0,200000,411,-183374,2519246,1241,177861,17318244,0
15:36:16.710,0,-3.94,8,600,0,0,200000,633,-167885,2518398,1493,158466,17319238,0
15:36:16.715,0,-3.8,8,600,0,0,200000,713,-165435,2517651,510,216055,17320566,0
15:36:16.720,0,-3.74,8,600,0,0,200000,605,-194946,2516462,1342,177346,17321142,0
15:36:16.725,0,-3.86,8,600,0,0,200000,645,-237516,2515198,1154,177418,17322230,0
15:36:16.730,0,-4.06,8,600,0,0,200000,591,-246490,2513838,412,215275,17323524,0
15:36:16.735,0,-4.21,8,600,0,0,200000,527,-217740,2512942,671,206962,17324330,0
15:36:16.740,0,-4.25,8,600,0,0,200000,585,-182514,2512059,1205,184870,17325272,0
15:36:16.745,0,-4.12,8,600,0,0,200000,657,-167033,2511339,1218,177037,17326286,0
15:36:16.750,0,-3.89,8,600,0,0,200000,660,-158962,2510506,705,198158,17327448,0
15:36:16.755,0,-3.73,8,600,0,0,200000,635,-165766,2509694,854,198840,17328250,0
15:36:16.760,0,-3.7,8,600,0,0,200000,643,-189357,2508586,1138,183749,17329210,0
15:36:16.765,0,-3.82,8,600,0,0,200000,584,-217079,2507467,687,195705,17330188,0
15:36:16.770,0,-4.01,8,600,0,0,200000,527,-214876,2506290,335,216104,17331380,0
15:36:16.775,0,-4.14,8,600,0,0,200000,544,-193185,2505466,464,212912,17332410,0
15:36:16.780,0,-4.13,7,600,0,0,200000,606,-169415,2504598,1337,175948,17333054,0
15:36:16.785,0,-4.0,7,600,0,0,200000,697,-170970,2503803,1112,183158,17334154,0
15:36:16.791,0,-3.85,7,600,0,0,200000,641,-191157,2502854,427,205155,17335350,0
15:36:16.796,0,-3.77,7,600,0,0,200000,532,-212108,2501598,801,205342,17336174,0
15:36:16.801,0,-3.81,7,600,0,0,200000,485,-216921,2500379,1560,163075,17336968,0
15:36:16.806,0,-3.91,7,600,0,0,200000,597,-223076,2499323,625,190671,17338278,0
15:36:16.811,0,-3.98,7,600,0,0,200000,563,-188710,2498546,293,227783,17339306,0
15:36:16.821,0,-3.86,7,600,0,0,200000,560,-158517,2497611,1242,187075,17340248,0
15:36:16.826,0,-3.77,7,600,0,0,200000,638,-162884,2496714,1494,153654,17341114,0
15:36:16.831,0,-3.78,7,600,0,0,200000,678,-185019,2495790,489,211584,17342522,0
15:36:16.836,0,-3.93,7,600,0,0,200000,588,-211020,2494523,899,198878,17343240,0
15:36:16.841,0,-4.09,7,600,0,0,200000,468,-218103,2493483,1278,175509,17344186,0
15:36:16.841,0,-4.09,7,600,0,0,200000,573,-203738,2492775,99,224742,17345186,0
15:36:16.846,0,-4.2,7,600,0,0,200000,601,-183413,2491819,527,206503,17346114,0
15:36:16.851,0,-4.18,7,600,0,0,200000,588,-179078,2490987,1483,173998,17346944,0
15:36:16.856,0,-4.04,7,600,0,0,200000,641,-189737,2489931,633,198042,17348012,0
15:36:16.861,0,-3.91,7,600,0,0,200000,620,-182177,2489131,76,226603,17349224,0
15:36:16.866,0,-3.84,7,600,0,0,200000,589,-187130,2488075,876,204886,17350070,0
15:36:16.871,0,-3.85,7,600,0,0,200000,642,-215384,2486983,1431,170309,17350760,0
15:36:16.876,0,-3.95,7,600,0,0,200000,633,-230879,2485662,328,212224,17352102,0
15:36:16.882,0,-4.04,7,600,0,0,200000,548,-218460,2484682,236,230220,17353212,0
15:36:16.887,0,-4.09,7,600,0,0,200000,559,-211245,2483518,1342,171486,17353878,0
15:36:16.892,0,-4.08,7,600,0,0,200000,647,-197081,2482682,821,194257,17354950,0
15:36:16.897,0,-4.0,7,600,0,0,200000,645,-183164,2481750,425,210864,17356086,0
15:36:16.902,0,-3.92,8,600,0,0,200000,588,-182820,2480915,1147,189719,17356776,0
15:36:16.907,0,-3.87,8,600,0,0,200000,592,-196269,2479787,1358,173677,17357754,0
15:36:16.912,0,-3.89,8,600,0,0,200000,660,-210381,2478763,745,189231,17358924,0
15:36:16.917,0,-3.98,8,600,0,0,200000,519,-208058,2477610,89,230376,17360216,0
15:36:16.922,0,-4.07,8,600,0,0,200000,407,-193455,2476754,1385,168530,17360634,0
15:36:16.927,0,-4.1,8,600,0,0,200000,656,-168530,2475962,1028,183231,17361846,0
15:36:16.932,0,-4.05,8,600,0,0,200000,707,-166219,2475223,424,213175,17363114,0
15:36:16.937,0,-3.96,8,600,0,0,200000,497,-180085,2474170,1169,192172,17363752,0
15:36:16.942,0,-3.88,8,600,0,0,200000,552,-186307,2473270,1657,159412,17364622,0
15:36:16.947,0,-3.85,8,600,0,0,200000,634,-190786,2472251,533,193387,17365942,0
15:36:16.952,0,-3.91,8,600,0,0,200000,585,-195123,2471290,1002,199461,17366698,0
15:36:16.957,0,-3.99,8,600,0,0,200000,547,-212190,2470043,1602,160731,17367558,0
15:36:16.962,0,-4.03,8,600,0,0,200000,565,-205080,2469162,538,200521,17368906,0
15:36:16.967,0,-4.04,8,600,0,0,200000,581,-191390,2468139,603,210727,17369758,0
15:36:16.972,0,-4.0,8,600,0,0,200000,524,-188129,2467298,1432,168086,17370566,0
15:36:16.978,0,-3.91,8,600,0,0,200000,656,-197649,2466186,1080,176525,17371698,0
15:36:16.983,0,-3.87,8,600,0,0,200000,636,-207349,2465179,452,214554,17372954,0
15:36:16.988,0,-3.87,8,600,0,0,200000,561,-205674,2464027,701,203571,17373706,0
15:36:16.993,0,-3.89,8,600,0,0,200000,592,-202325,2463103,1276,181135,17374638,0
15:36:16.998,0,-3.95,8,600,0,0,200000,577,-196923,2462062,651,199564,17375668,0
15:36:17.003,0,-3.97,8,600,0,0,200000,610,-173746,2461358,263,218475,17376846,0
15:36:17.008,0,-3.92,8,600,0,0,200000,576,-162510,2460522,920,202762,17377736,0
15:36:17.013,0,-3.86,8,600,0,0,200000,658,-179638,2459618,1488,162481,17378518,0
15:36:17.018,0,-3.83,8,600,0,0,200000,684,-213139,2458330,364,215151,17379736,0
15:36:17.023,0,-3.86,8,600,0,0,200000,549,-209447,2457347,633,216828,17380682,0
15:36:17.028,0,-3.95,7,600,0,0,200000,538,-212491,2456186,1502,158210,17381418,0
15:36:17.033,0,-4.02,7,600,0,0,200000,550,-191648,2455418,131,228827,17382810,0
15:36:17.038,0,-4.01,7,600,0,0,200000,595,-171228,2454539,701,206759,17383612,0
15:36:17.043,0,-3.91,7,600,0,0,200000,564,-182285,2453498,1479,162990,17384396,0
15:36:17.048,0,-3.77,7,600,0,0,200000,700,-202086,2452490,914,182798,17385606,0
15:36:17.053,0,-3.72,7,600,0,0,200000,667,-214184,2451423,259,223836,17386664,0
15:36:17.058,0,-3.77,7,600,0,0,200000,534,-233377,2450067,1212,180118,17387420,0
15:36:17.063,0,-3.88,7,600,0,0,200000,617,-232358,2449002,1111,177977,17388550,0
15:36:17.069,0,-4.0,7,600,0,0,200000,601,-198586,2448058,-61,243906,17389800,0
15:36:17.074,0,-4.03,7,600,0,0,200000,496,-177959,2447115,1216,174229,17390360,0
15:36:17.079,0,-3.95,7,600,0,0,200000,684,-180374,2446271,1428,165419,17391412,0
15:36:17.084,0,-3.83,7,600,0,0,200000,652,-174386,2445487,425,219102,17392554,0
15:36:17.089,0,-3.73,7,600,0,0,200000,622,-183923,2444410,869,202968,17393462,0
15:36:17.094,0,-3.71,7,600,0,0,200000,573,-199422,2443438,1543,170007,17394344,0
15:36:17.099,0,-3.77,7,600,0,0,200000,597,-219462,2442203,373,211369,17395546,0
15:36:17.104,0,-3.88,7,600,0,0,200000,463,-201662,2441339,442,223237,17396572,0
15:36:17.109,0,-3.95,7,600,0,0,200000,564,-200249,2440219,1453,150447,17397210,0
15:36:17.114,0,-3.94,7,600,0,0,200000,613,-170008,2439586,-172,247087,17398752,0
15:36:17.119,0,-3.87,7,600,0,0,200000,564,-161552,2438686,1001,172311,17399176,0
15:36:17.124,0,-3.77,7,600,0,0,200000,583,-176610,2437803,1464,169326,17400258,0
15:36:17.129,0,-3.67,7,600,0,0,200000,527,-199188,2436667,387,210482,17401608,0
15:36:17.134,0,-3.69,7,600,0,0,200000,487,-214244,2435582,1275,187974,17402200,0
15:36:17.139,0,-3.79,7,600,0,0,200000,782,-251914,2434091,1097,152520,17403128,0
15:36:17.144,0,-3.91,7,600,0,0,200000,582,-208396,2433294,-96,246386,17404758,0
15:36:17.149,0,-4.04,7,600,0,0,200000,479,-179368,2432347,1241,152926,17404954,0
15:36:17.154,0,-3.89,7,600,0,0,200000,745,-160079,2431707,595,194012,17406342,0
15:36:17.160,0,-3.78,7,600,0,0,200000,719,-158398,2430862,639,215822,17407392,0
15:36:17.165,0,-3.69,7,600,0,0,200000,541,-188948,2429862,1616,164986,17407926,0
15:36:17.170,0,-3.79,7,600,0,0,200000,575,-219805,2428559,715,193404,17409198,0
15:36:17.175,0,-3.97,7,600,0,0,200000,578,-213702,2427595,104,231735,17410494,0
15:36:17.180,0,-4.11,7,600,0,0,200000,452,-205053,2426450,1138,186057,17411218,0
15:36:17.185,0,-4.16,7,600,0,0,200000,631,-188428,2425643,1341,168554,17412210,0
15:36:17.190,0,-4.05,7,600,0,0,200000,665,-167437,2424811,54,232695,17413454,0
15:36:17.195,0,-3.89,7,600,0,0,200000,558,-172962,2423978,926,193991,17414186,0
15:36:17.200,0,-3.8,7,600,0,0,200000,591,-206153,2422746,1522,170309,17415118,0
15:36:17.205,0,-3.81,7,600,0,0,200000,615,-226621,2421627,509,208179,17416250,0
15:36:17.210,0,-3.91,7,600,0,0,200000,576,-236827,2420266,262,218607,17417372,0
15:36:17.215,0,-4.02,7,600,0,0,200000,500,-227157,2419211,1176,186953,17418026,0
15:36:17.220,0,-4.05,7,600,0,0,200000,612,-211554,2418286,896,188194,17419130,0
15:36:17.230,0,-3.84,7,600,0,0,200000,590,-181634,2416555,1063,193280,17421016,0
15:36:17.235,0,-3.75,7,600,0,0,200000,573,-190546,2415498,1312,175980,17421982,0
15:36:17.240,0,-3.77,7,600,0,0,200000,679,-208387,2414314,802,190071,17423160,0
15:36:17.245,0,-3.88,7,600,0,0,200000,513,-223453,2413203,244,225242,17424232,0
15:36:17.251,0,-4.03,7,600,0,0,200000,436,-218078,2412154,1116,182049,17424986,0
15:36:17.256,0,-4.1,7,600,0,0,200000,585,-186748,2411254,1210,175449,17426044,0
15:36:17.261,0,-4.06,7,600,0,0,200000,683,-164620,2410619,194,222046,17427224,0
15:36:17.266,0,-3.92,8,600,0,0,200000,624,-159722,2409771,596,213226,17428184,0
15:36:17.271,0,-3.78,8,600,0,0,200000,508,-176813,2408735,1168,173914,17428984,0
15:36:17.276,0,-3.74,8,600,0,0,200000,623,-197083,2407755,653,206753,17430098,0
15:36:17.281,0,-3.82,8,600,0,0,200000,601,-211903,2406535,226,220466,17431226,0
15:36:17.286,0,-3.96,8,600,0,0,200000,473,-215383,2405479,804,208266,17432176,0
15:36:17.291,0,-4.08,8,600,0,0,200000,471,-205696,2404379,1541,165549,17432986,0
15:36:17.296,0,-4.08,8,600,0,0,200000,673,-179493,2403674,269,219521,17434226,0
15:36:17.301,0,-3.99,8,600,0,0,200000,683,-162167,2402874,142,232777,17435354,0
15:36:17.306,0,-3.87,8,600,0,0,200000,527,-187008,2401894,1269,169760,17435928,0
15:36:17.311,0,-3.82,8,600,0,0,200000,614,-213624,2400634,756,193534,17436994,0
15:36:17.316,0,-3.86,8,600,0,0,200000,568,-215751,2399607,130,230029,17438244,0
15:36:17.321,0,-3.99,8,600,0,0,200000,484,-208678,2398627,858,208149,17439110,0
15:36:17.326,0,-4.09,8,600,0,0,200000,767,-220064,2397418,924,165792,17439796,0
15:36:17.331,0,-4.1,8,600,0,0,200000,628,-174741,2396662,-165,250041,17441324,0
15:36:17.336,0,-4.02,8,600,0,0,200000,544,-159672,2395970,1319,166407,17441770,0
15:36:17.342,0,-3.9,8,600,0,0,200000,593,-147901,2395114,1417,163079,17442874,0
15:36:17.347,0,-3.8,8,600,0,0,200000,726,-163418,2394307,297,222313,17444242,0
15:36:17.352,0,-3.81,8,600,0,0,200000,570,-201893,2393179,937,204885,17445052,0
15:36:17.357,0,-3.97,8,600,0,0,200000,572,-235766,2391751,920,177409,17445834,0
15:36:17.362,0,-4.14,8,600,0,0,200000,583,-216240,2390846,322,225833,17446962,0
15:36:17.367,0,-4.29,8,600,0,0,200000,512,-202430,2389974,1222,180619,17447750,0
15:36:17.372,0,-4.29,8,600,0,0,200000,568,-182226,2389062,1484,166581,17448756,0
15:36:17.377,0,-4.11,8,600,0,0,200000,676,-169653,2388362,425,215743,17449934,0
15:36:17.382,0,-3.91,8,600,0,0,200000,671,-179881,2387318,454,216106,17450922,0
15:36:17.387,0,-3.8,8,600,0,0,200000,610,-207352,2386215,1372,180039,17451706,0
15:36:17.392,0,-3.83,8,600,0,0,200000,691,-246346,2384731,646,194138,17452712,0
15:36:17.397,0,-4.0,8,600,0,0,200000,526,-233477,2383718,98,233005,17454004,0
15:36:17.402,0,-4.16,8,600,0,0,200000,495,-205734,2382666,1125,196898,17454794,0
15:36:17.407,0,-4.2,8,600,0,0,200000,733,-192744,2381850,810,175313,17455624,0
15:36:17.412,0,-4.1,8,600,0,0,200000,717,-160908,2381102,-127,242120,17457032,0
15:36:17.417,0,-3.91,8,600,0,0,200000,520,-160236,2380322,1314,173846,17457554,0
15:36:17.422,0,-3.75,8,600,0,0,200000,686,-169719,2379495,1450,165948,17458584,0
15:36:17.427,0,-3.69,8,600,0,0,200000,565,-179264,2378499,102,232497,17459856,0
15:36:17.432,0,-3.78,8,600,0,0,200000,494,-202567,2377439,920,198744,17460614,0
15:36:17.438,0,-3.96,8,600,0,0,200000,747,-232342,2376075,1146,159184,17461472,0
15:36:17.443,0,-4.1,8,600,0,0,200000,524,-199806,2375131,-126,245630,17462904,0
15:36:17.448,0,-4.16,8,600,0,0,200000,507,-173547,2374394,1364,179349,17463472,0
15:36:17.453,0,-4.07,8,600,0,0,200000,751,-166273,2373658,1475,155063,17464428,0
15:36:17.458,0,-3.86,8,600,0,0,200000,641,-158112,2372827,366,221076,17465812,0
15:36:17.463,0,-3.69,8,600,0,0,200000,637,-181470,2371870,1334,183755,17466378,0
15:36:17.468,0,-3.63,8,600,0,0,200000,597,-224956,2370491,1302,161284,17467316,0
15:36:17.473,0,-3.7,8,600,0,0,200000,450,-238286,2369355,285,216227,17468752,0
15:36:17.478,0,-3.88,8,600,0,0,200000,433,-225840,2368075,1305,185763,17469324,0
15:36:17.483,0,-4.02,8,600,0,0,200000,678,-206930,2367179,1010,164918,17470350,0
15:36:17.488,0,-4.01,8,600,0,0,200000,797,-151277,2366571,-43,234643,17471804,0
15:36:17.493,0,-3.89,8,600,0,0,200000,627,-141126,2365947,880,194012,17472488,0
15:36:17.498,0,-3.72,8,600,0,0,200000,646,-183461,2364814,1318,177839,17473252,0
15:36:17.503,0,-3.63,8,600,0,0,200000,572,-215728,2363690,752,196402,17474450,0
15:36:17.508,0,-3.75,7,600,0,0,200000,543,-227455,2362411,585,215453,17475396,0
15:36:17.513,0,-3.97,7,600,0,0,200000,472,-222582,2361371,1121,180808,17476266,0
15:36:17.518,0,-4.16,7,600,0,0,200000,584,-192313,2360583,843,190932,17477418,0
15:36:17.523,0,-4.21,7,600,0,0,200000,674,-156534,2359854,417,211946,17478588,0
15:36:17.529,0,-4.07,7,600,0,0,200000,646,-157073,2359127,964,193597,17479282,0
15:36:17.534,0,-3.85,7,600,0,0,200000,618,-185370,2358031,1471,174980,17480200,0
15:36:17.539,0,-3.7,7,600,0,0,200000,615,-227385,2356807,1083,186515,17481342,0
15:36:17.544,0,-3.73,7,600,0,0,200000,542,-255199,2355315,302,222614,17482456,0
15:36:17.549,0,-3.9,7,600,0,0,200000,446,-244513,2354187,805,201717,17483370,0
15:36:17.554,0,-4.07,7,600,0,0,200000,525,-207524,2352971,1217,177819,17484310,0
15:36:17.559,0,-4.1,7,600,0,0,200000,642,-183296,2352230,782,195122,17485504,0
15:36:17.564,0,-3.97,7,600,0,0,200000,641,-167937,2351531,687,203621,17486378,0
15:36:17.569,0,-3.75,7,600,0,0,200000,603,-172757,2350722,1092,193015,17487338,0
15:36:17.574,0,-3.6,7,600,0,0,200000,634,-206025,2349483,1113,185807,17488164,0
15:36:17.579,0,-3.61,7,600,0,0,200000,589,-231201,2348327,662,201026,17489334,0
15:36:17.584,0,-3.78,7,600,0,0,200000,586,-232661,2346999,340,214045,17490470,0
15:36:17.589,0,-4.0,7,600,0,0,200000,516,-210199,2346082,890,196082,17491222,0
15:36:17.594,0,-4.13,7,600,0,0,200000,589,-169036,2345327,914,189576,17492264,0
15:36:17.599,0,-4.09,7,600,0,0,200000,693,-148700,2344739,983,191888,17493336,0
15:36:17.604,0,-3.89,7,600,0,0,200000,737,-155662,2343887,673,204349,17494254,0
15:36:17.609,0,-3.69,7,600,0,0,200000,596,-185302,2342770,1052,190000,17495192,0
15:36:17.614,0,-3.7,7,600,0,0,200000,596,-210605,2341675,1171,183869,17496230,0
